textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2022-12/31/2022), Quarter 3 (07/01/2022-09/30/2022), Quarter 2 (04/01/2022-06/30/2022), Quarter 1 (01/01/2022-03/31/2022)",All,All,All,7/28/2023 2:43:56 PM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1
Period Ending  3/31/2022,Personal Residential - Mobile Homeowners - WIND ONLY,"2,084",92,30,0,0,33,0,"102,162,660","3,201,097","2,084",0,"3,201,097",0,0,0,,,,,,,,,,,"3,017,868","172,227","48,304",0,65,"314,670","121,428","1,032,089,301,912","6,176,183,309","2,896,440","98,394,102,698","5,927,957,819","248,225,490","3,444",10,,,,,,,,,,
Period Ending  3/31/2022,Personal Residential - Tenants,"789,466","87,309","1,379",0,0,"103,801","9,044","17,109,910,125","134,005,269","780,422","705,605,868","131,198,199","2,807,071",0,0,,,,,,,,,,,"3,017,868","172,227","48,304",0,65,"314,670","121,428","1,032,089,301,912","6,176,183,309","2,896,440","98,394,102,698","5,927,957,819","248,225,490","3,444",10,,,,,,,,,,
Period Ending  3/31/2022,Personal Residential - Tenants - WIND ONLY,"3,106",74,20,0,0,651,0,"2,067,399,675","13,142,113","3,106",0,"13,142,113",0,0,0,,,,,,,,,,,"3,017,868","172,227","48,304",0,65,"314,670","121,428","1,032,089,301,912","6,176,183,309","2,896,440","98,394,102,698","5,927,957,819","248,225,490","3,444",10,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - (Apartment Buildings) - WIND ONLY,425,25,14,0,0,13,0,"534,109,420","3,978,572",425,0,"3,978,572",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - (Condo Associations Only) - WIND ONLY,"1,199",14,12,0,0,155,0,"9,156,418,687","65,936,014","1,199",0,"65,936,014",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - (Homeowners Association) - WIND ONLY,44,1,0,0,0,2,0,"329,052,315","1,338,657",44,0,"1,338,657",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - Allied Lines (Condo Associations Only),141,0,679,0,0,42,3,"2,466,815,194","10,168,409",138,"46,105,091","9,843,334","325,075",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - Allied Lines (Excl Condo Associations),177,6,58,0,0,69,0,"515,056,666","3,856,778",177,0,"3,856,778",0,2,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - CMP (Condo Associations Only),774,34,65,0,0,50,299,"23,187,570,644","124,830,544",475,"3,565,446,068","119,297,982","5,532,562",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - CMP (Excl Condo Associations),"8,800",481,27,0,0,27,718,"1,553,927,521","20,134,048","8,082","381,095,285","16,169,270","3,964,778",3,5,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - Dwelling/Fire (Condo Associations Only),614,25,14,0,0,135,24,"10,791,406,285","39,440,579",590,"415,443,400","38,673,382","767,197",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Commercial Residential - Dwelling/Fire (Excl Condo Associations),419,19,18,0,0,38,24,"4,624,041,154","16,302,257",395,"31,293,887","16,196,098","106,159",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Allied Lines,"9,813",268,246,0,0,69,"9,813",0,"30,481,652",0,"7,579,459,085",0,"30,481,652",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"9,936",609,155,0,0,"1,165",0,"4,421,974,936","33,155,020","9,936",0,"33,155,020",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Condominium Unit Owners,"313,997","12,999","5,194",0,4,"37,845","32,134","48,937,839,330","494,678,502","281,863","13,875,973,744","441,818,648","52,859,854",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Condominium Unit Owners - WIND ONLY,"13,417",773,23,0,0,"1,844",0,"2,144,943,779","15,508,601","13,417",0,"15,508,601",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Dwelling/Fire,"269,009","14,702","3,882",0,0,"34,238","12,909","64,755,263,309","491,433,183","256,100","3,279,105,644","479,228,279","12,204,904",0,182,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Dwelling/Fire - Mobile Homeowners,"22,658","1,228",469,0,0,"1,048",917,"992,504,419","15,884,314","21,741","38,226,177","15,753,157","131,157",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,203,18,8,0,0,11,0,"8,809,160","436,080",203,0,"436,080",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Farmowners,"2,243",62,57,0,0,101,19,"1,619,632,716","11,795,964","2,224","19,246,874","11,698,252","97,712",7,7,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"1,372,013","44,760","29,149",0,14,"178,181","51,290","846,616,462,379","4,424,035,378","1,320,723","73,628,876,331","4,278,422,781","145,612,597","6,024",86,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"62,859","2,398",822,0,0,"5,523",0,"34,599,200,015","219,739,712","62,859",0,"219,739,712",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Mobile Homeowners,"138,966","5,426","3,959",4,0,"11,960","5,220","13,820,227,278","192,365,687","133,746","487,870,422","190,727,779","1,637,909",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Mobile Homeowners - WIND ONLY,"1,985",116,33,0,0,50,0,"99,512,780","3,234,732","1,985",0,"3,234,732",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Tenants,"803,238","108,971","1,053",0,0,"124,803","10,044","17,801,557,076","134,619,334","793,194","811,070,674","131,614,828","3,004,505",0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  6/30/2022,Personal Residential - Tenants - WIND ONLY,177,19,0,0,0,5,0,"16,639,470","96,597",177,0,"96,597",0,0,0,,,,,,,,,,,"3,033,107","192,954","45,937",4,18,"397,374","123,414","1,088,992,964,533","6,353,450,614","2,909,693","104,159,212,682","6,096,724,553","256,726,061","6,036",280,,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - (Apartment Buildings) - WIND ONLY,465,19,4,0,0,65,0,"662,791,920","5,850,966",465,0,"5,850,966",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - (Condo Associations Only) - WIND ONLY,"1,406",17,6,0,0,229,0,"10,524,742,287","79,825,871","1,406",0,"79,825,871",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - (Homeowners Association) - WIND ONLY,54,0,1,0,0,11,0,"444,446,315","2,230,326",54,0,"2,230,326",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - Allied Lines (Condo Associations Only),121,0,690,0,0,6,3,"2,307,299,917","10,243,427",118,"46,105,091","9,918,352","325,075",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - Allied Lines (Excl Condo Associations),219,6,57,0,0,105,0,"636,867,416","4,972,129",219,0,"4,972,129",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - CMP (Condo Associations Only),728,15,15,0,0,13,285,"23,489,846,109","126,981,418",443,"3,580,178,814","121,436,783","5,544,635",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - CMP (Excl Condo Associations),"8,437",362,29,0,0,77,697,"1,416,310,428","16,957,705","7,740","348,272,371","13,101,473","3,856,232",2,1,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - Dwelling/Fire (Condo Associations Only),651,13,4,0,0,61,28,"11,553,356,043","43,674,785",623,"511,505,800","42,767,270","907,515",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Commercial Residential - Dwelling/Fire (Excl Condo Associations),357,10,2,0,0,35,30,"3,547,217,273","12,534,137",327,"104,359,587","12,295,191","238,946",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Allied Lines,"8,125",100,163,0,0,18,"8,125",0,"13,398,840",0,"2,228,955,237",0,"13,398,840",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"11,076",524,85,0,0,"1,749",0,"4,995,817,126","37,887,166","11,076",0,"37,887,166",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Condominium Unit Owners,"278,659","9,944","2,203",0,4,"22,882","15,214","37,487,214,857","394,322,587","263,445","3,651,632,307","375,273,934","19,048,653",3,3,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Condominium Unit Owners - WIND ONLY,"17,751",595,18,0,0,"5,479",0,"3,044,006,970","23,084,304","17,751",0,"23,084,304",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Dwelling/Fire,"262,049","13,903","2,204",0,0,"42,199","10,506","65,687,884,278","495,444,048","251,543","2,737,956,239","484,507,304","10,936,744",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Dwelling/Fire - Mobile Homeowners,"22,571",834,140,0,0,887,971,"1,007,866,672","16,233,152","21,600","42,926,227","16,087,440","145,712",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,194,16,0,0,0,7,0,"8,642,870","425,119",194,0,"425,119",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Farmowners,"1,431",25,4,0,0,75,16,"1,044,526,271","5,575,344","1,415","16,857,000","5,520,106","55,238",4,4,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"1,238,982","40,373","16,572",0,93,"150,917","28,459","676,644,980,966","3,940,376,154","1,210,523","33,668,397,482","3,857,310,459","83,065,695",21,"1,493",,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"68,736","2,128",440,0,0,"9,730",0,"38,730,049,467","245,832,699","68,736",0,"245,832,699",0,0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
Period Ending  9/30/2022,Personal Residential - Mobile Homeowners,"140,766","4,304","2,242",0,0,"8,341","5,246","14,295,267,725","198,539,335","135,520","499,272,815","196,869,063","1,670,272",0,0,,,,,,,,,,,"2,785,263","211,754","29,383",0,97,"407,518","80,342","913,393,570,640","5,804,422,491","2,704,921","48,004,553,891","5,663,250,849","141,171,642",31,"1,502",,,,,,,,,,
